"TABREF LOKASI
 (Tempat lahir (jenis: KB) dan lokasi kerja)",Update: 13/10/2021,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
ff8080815133783a0151397879e4579e,09,8ae482894b35667f014b389820de16c7,OKILIK,DE,,TD80088849,,,,,,
ff8080815133783a0151397cb44157b4,09,8ae482894b35667f014b389820de16c7,WILEKAMA,DE,,TD80087238,,,,,,
ff8080815133783a015139bef6515964,09,8ae482894b35667f014b3898cd561711,WOUMA,DE,,TD8008161,,,,,,
ff8080815133783a015139c565c559ee,09,8ae482894b35667f014b38a3bbec1c3b,MAWAMPI,DE,,TD80082670,,,,,,
ff8080815133783a015139c879145a01,09,A5EB03E239BCF6A0E040640A040252AD,KOSIHILAPOK,DE,,TD80089022,,,,,,
ff8080815133783a015139d7a6145a85,09,8ae482894b35667f014b38976b4d167d,WUKAHILAPOK,DE,,TD80081220,,,,,,
ff8080815133783a015139d9e7ef5aa1,09,8ae482894b35667f014b38976b4d167d,YABEM,DE,,TD8008515,,,,,,
ff8080815133783a015139e01eb05acd,09,8ae482894b35667f014b3899403f1750,JAGAROBAK,DE,,TD8008765,,,,,,
ff8080815133783a015139e9afa95b4c,09,8ae482894b35667f014b38997f3e17a1,ENTAGEKOKMA,DE,,TD80081217,,,,,,
ff8080815133783a015139eb74325b54,09,A5EB03E23301F6A0E040640A040252AD,ITLAY HALITOPO,DE,,TD80087676,,,,,,
ff8080815133783a015139ee9b455b61,09,8ae482894b35667f014b3899cb9c17c7,WUROBA,DE,,TD80085495,,,,,,
ff8080815133783a015139f1b7985b6f,09,8ae482894b35667f014b3899cb9c17c7,YOGANIMA,DE,,TD80084330,,,,,,
ff808081513cac1201513cb06f6a009b,09,8ae482894b35667f014b389d797519a9,KUMUDLUK,DE,,TD80082230,,,,,,
ff808081513cac1201513cb2e2ce00d8,09,A5EB03E239BFF6A0E040640A040252AD,NUNGGARUGUM,DE,,TD80088408,,,,,,
8ae48287517b137a01517b1e1c460071,04,A5EB03E23271F6A0E040640A040252AD,KARYA MANDIRI,DE,,TD72083541,,,,,,
8ae48287517b137a01517b2eff8603ba,04,A5EB03E23361F6A0E040640A040252AD,OGOTON,DE,,TD720856,,,,,,
8ae482875181c19c015189b645a9352b,04,A5EB03E23365F6A0E040640A040252AD,TAOPA,DE,,TD72088785,,,,,,
8ae4828751c8f5780151ccb083651a75,11,8ae4828751c8f5780151cc87ce50126c,KILO,DE,,TD79089925,,,,,,
8ae4828753a169210153a1774fb0038b,13,A5EB03E22F7EF6A0E040640A040252AD,RAWA,DE,,TD51035697,,,,,,
8ae482875918ad3701591ad6cac04249,04,A5EB03E2372DF6A0E040640A040252AD,NANDU,DE,,TD72051216,,,,,,
8ae482865aa14d85015aa1c063392daf,03,A5EB03E22D12F6A0E040640A040252AD,RAJADATU,DE,,TD61115214,,,,,,
8ae482865aa14d85015aa21504ab44a9,03,A5EB03E22D1FF6A0E040640A040252AD,GIRIKENCANA,DE,,TD61117473,,,,,,
8ae482865aa14d85015aa218e4b04528,03,A5EB03E22D27F6A0E040640A040252AD,PUSPARAHAYU,DE,,TD61115514,,,,,,
8ae482865aa14d85015aa219339e4532,03,A5EB03E22D27F6A0E040640A040252AD,SUKASARI,DE,,TD61115190,,,,,,
8ae482865aa14d85015aa25ef1c56165,03,A5EB03E23207F6A0E040640A040252AD,SINGASARI,DE,,TD61119484,,,,,,
8ae482a75ac72cc2015aca795b1432c3,01,A5EB03E22B59F6A0E040640A040252AD,DESA WINDUROJO,DE,,TD64053208,,,,,,
8ae482a75ac72cc2015aca7a8bce3322,01,A5EB03E22B53F6A0E040640A040252AD,DESA KUTOREMBET,DE,,TD64058901,,,,,,
8ae482a75ac72cc2015aca7aca1e334b,01,A5EB03E22B53F6A0E040640A040252AD,DESA LEBAKBARANG,DE,,TD64059718,,,,,,
8ae482a75ac72cc2015aca91aa3c45c6,01,A5EB03E23210F6A0E040640A040252AD,KELURAHAN PEKUNCEN,DE,,TD64051109,,,,,,
8ae482a75ac72cc2015aca9991084cdb,01,A5EB03E2320CF6A0E040640A040252AD,DESA JETAK KIDUL,DE,,TD64053901,,,,,,
8ae482865acac92a015acf7be61f5425,01,A5EB03E22974F6A0E040640A040252AD,KAMONGAN,DE,,TD64192395,,,,,,
8ae482a55ad5548f015ad56cd72608da,05,A5EB03E229EDF6A0E040640A040252AD,SEMANGAT,DE,,TD66076143,,,,,,
8ae482a55ad5548f015ad57803b40d63,05,A5EB03E229F3F6A0E040640A040252AD,MUHI BERSATU,DE,,TD66074982,,,,,,
ff808081503b82ad015041509fb12b7d,07,ff8080814b224047014b2518606f307a,BURUNG MANDI,DE,,TD57065185,,,,,,
ff808081504af03801505a9b15957843,04,ff8080814b224047014b337f32e461e9,WIYA PORE,DE,,TD72102120,,,,,,
ff808081504af038015061d7d2517d02,04,A5EB03E23328F6A0E040640A040252AD,PUSSUI BARAT,DE,,TD83048901,,,,,,
ff808081504af038015061bbb28e7b9e,04,A5EB03E23325F6A0E040640A040252AD,BUSSU,DE,,TD83046014,,,,,,
ff808081504af038015061d216ff7ca8,04,ff8080814b224047014b34b9d3d37422,KAROMBANG,DE,,TD83044231,,,,,,
ff808081504af038015061db3c6f7d0a,04,A5EB03E23320F6A0E040640A040252AD,LAMPOKO,DE,,TD83042833,,,,,,
ff808081504af038015061dba0787d0b,04,A5EB03E23320F6A0E040640A040252AD,KATUMBANGAN,DE,,TD83045994,,,,,,
ff808081504af038015061df23237d1c,04,A5EB03E23320F6A0E040640A040252AD,LAGI AGI,DE,,TD83043532,,,,,,
ff808081506af40b01506e792b26275b,10,A5EB03E224A5F6A0E040640A040252AD,MATA WAE,DE,,TD77154007,,,,,,
8ae48288506af7a9015088ff4b3d480c,10,ff8080814b224047014b2ec3d4f72812,REHAK,DE,,TD77153955,,,,,,
ff808081506af40b01508dd29df776e6,05,ff8080814b224047014b2f19979961ad,DESA SUAK BERANGAN,DE,,TD66048398,,,,,,
ff80808150cca61f0150d14e98de0d00,05,A5EB03E23012F6A0E040640A040252AD,PURWOREJO,DE,,TD59083568,,,,,,
8ae4828850f702e50150fa9b9e1a29e7,05,A5EB03E2363CF6A0E040640A040252AD,SIDODADI,DE,,TD59088225,,,,,,
8ae4828750f9b53a0150fadc4bca1616,01,A5EB03E229A5F6A0E040640A040252AD,TEMUWANGI,DE,,TD64244066,,,,,,
ff80808150fed7ac01510b49922f46e4,04,A5EB03E2381EF6A0E040640A040252AD,KOLLO SOHA,DE,,TD74083455,,,,,,
ff80808150fed7ac01510b4c694146f1,04,A5EB03E2381EF6A0E040640A040252AD,WAITII BARAT,DE,,TD74087729,,,,,,
ff80808150fed7ac01510b4dea7846f4,04,ff8080814b224047014b33cb9d1a4785,BAHARI,DE,,TD74082499,,,,,,
ff80808150fed7ac01510b5349a34707,04,A5EB03E2381CF6A0E040640A040252AD,MALEKO,DE,,TD74081636,,,,,,
ff80808150fed7ac01510b56e5964712,04,A5EB03E2381CF6A0E040640A040252AD,WAPIA-PIA,DE,,TD74084173,,,,,,
ff80808150fed7ac01510b58dde74717,04,A5EB03E23820F6A0E040640A040252AD,KOMALA,DE,,TD74084199,,,,,,
ff80808150fed7ac01510b59cdf9471a,04,A5EB03E23820F6A0E040640A040252AD,LIYA TOGO,DE,,TD74085297,,,,,,
ff80808150fed7ac01510b5e00e8472a,04,A5EB03E23820F6A0E040640A040252AD,WUNGKA,DE,,TD74082778,,,,,,
ff808081511e498a01511e7fb7a50256,04,A5EB03E23155F6A0E040640A040252AD,PAO,DE,,TD73014962,,,,,,
8ae48287511e3ed50151324077ec3440,08,A5EB03E22C1CF6A0E040640A040252AD,JUAI,DE,,TD68079728,,,,,,
ff8080815123bf7a01513bf162081f54,09,A5EB03E239BAF6A0E040640A040252AD,MEBAGAIMA,DE,,TD80088417,,,,,,
8ae48288537488cf01539d0fb68a1425,04,ff8080814b224047014b336a0b83462d,LAMAKAN,DE,,TD72053527,,,,,,
8ae48288537488cf01539d122c5d16fc,04,ff8080814b224047014b3369d9c24621,BUKAAN,DE,,TD72056858,,,,,,
8ae4828753a169210153a17faf1d056b,13,A5EB03E22F7EF6A0E040640A040252AD,BLANG,DE,,TD51038278,,,,,,
8ae4828753a169210153a180a339057b,13,A5EB03E22F7EF6A0E040640A040252AD,BLANG TRIENG,DE,,TD51037076,,,,,,
8ae4828753a169210153a182d2a6065f,13,A5EB03E22F7EF6A0E040640A040252AD,LEUHONG,DE,,TD51036184,,,,,,
8ae4828753a169210153a185822606cf,13,A5EB03E22F7EF6A0E040640A040252AD,SERBA JAMAN BAROH,DE,,TD51032803,,,,,,
8ae4828853e9ef7e0153f38a279e2dc0,13,A5EB03E2305FF6A0E040640A040252AD,JOK,DE,,TD51039844,,,,,,
8ae4828853e9ef7e0153f38ba4862fa0,13,A5EB03E2305FF6A0E040640A040252AD,LEUHONG,DE,,TD51035198,,,,,,
8ae4828853e9ef7e0153f3b8a92d7cd9,13,A5EB03E22F78F6A0E040640A040252AD,BLANG MANYAK,DE,,TD51032821,,,,,,
8ae4829d56c1ff500156cfcdebc62c03,04,A5EB03E232E6F6A0E040640A040252AD,HOOR,DE,,TD78059165,,,,,,
8ae482885a8e0d60015a97e9929f6524,02,A5EB03E22EF9F6A0E040640A040252AD,TUMBRASANOM,DE,,TD6527182,,,,,,
8ae482885a8e0d60015a97ec7236657f,02,A5EB03E22F04F6A0E040640A040252AD,KACANGAN,DE,,TD6527242,,,,,,
8ae482a75a8e2296015a98297d9e0558,02,A5EB03E22EF4F6A0E040640A040252AD,TANJUNG,DE,,TD65271744,,,,,,
8ae482a75a8e2296015a9e9affc15ad0,02,A5EB03E22E1BF6A0E040640A040252AD,MRUTUK,DE,,TD65284469,,,,,,
8ae482855a8e22f9015a9f2dc67f6d7b,02,A5EB03E22E19F6A0E040640A040252AD,KARANGTINOTO,DE,,TD65283733,,,,,,
8ae482865aa14d85015aa18e7b4619ed,03,A5EB03E22D1DF6A0E040640A040252AD,BOJONGASIH,DE,,TD61117636,,,,,,
8ae482865aa14d85015aa18ebd341a05,03,A5EB03E22D1DF6A0E040640A040252AD,GIRIJAYA,DE,,TD61112251,,,,,,
8ae482a75aa14d2e015aa1f60d3b2d91,02,A5EB03E2229EF6A0E040640A040252AD,NGETREP,DE,,TD65179650,,,,,,
8ae482a75aa14d2e015aa1faef402e04,02,A5EB03E222AEF6A0E040640A040252AD,TANON,DE,,TD6517634,,,,,,
8ae482a75aa14d2e015aa204f39a3018,02,A5EB03E222A3F6A0E040640A040252AD,SILIR,DE,,TD65177925,,,,,,
8ae482865aa14d85015aa229513f4db3,03,A5EB03E22D1BF6A0E040640A040252AD,SUKAMULIH,DE,,TD61114173,,,,,,
8ae482865aa14d85015aa253e6265a5e,03,A5EB03E22D25F6A0E040640A040252AD,SUKAKARSA,DE,,TD611122,,,,,,
8ae482855ac50362015ac6573eb06a56,01,A5EB03E22433F6A0E040640A040252AD,ADIRAJA,DE,,TD64162966,,,,,,
8ae482855ac50362015ac672fce77365,01,A5EB03E22433F6A0E040640A040252AD,PEDASONG,DE,,TD64162446,,,,,,
8ae482855ac50362015ac67c5dd9768e,01,A5EB03E22435F6A0E040640A040252AD,JATI,DE,,TD64166495,,,,,,
8ae482855ac50362015ac67d8f5177b5,01,A5EB03E2243AF6A0E040640A040252AD,SIDAKAYA,DE,,TD64162545,,,,,,
8ae482855ac50362015ac67ddc6077d9,01,A5EB03E22435F6A0E040640A040252AD,KEMOJING,DE,,TD64161788,,,,,,
8ae482855ac50362015ac68a91d87e1c,01,A5EB03E22428F6A0E040640A040252AD,CILEMPUYANG,DE,,TD64167344,,,,,,
8ae482855ac50362015ac699d62302f2,01,A5EB03E2242AF6A0E040640A040252AD,SIDASARI,DE,,TD64162863,,,,,,
8ae482855ac50362015ac69ed15f04f8,01,A5EB03E22437F6A0E040640A040252AD,KERTAJAYA,DE,,TD64165093,,,,,,
8ae482855ac50362015ac6a2b9c706eb,01,A5EB03E2242FF6A0E040640A040252AD,JERUKLEGI WETAN,DE,,TD64169088,,,,,,
8ae482855ac50362015ac6a8a58e0a22,01,A5EB03E2320EF6A0E040640A040252AD,DESA KERTIJAYAN,DE,,TD64051692,,,,,,
8ae482875ac94308015aca77a01a1f68,01,A5EB03E22431F6A0E040640A040252AD,KLAPAGADA,DE,,TD64162610,,,,,,
8ae482a75ac72cc2015aca7ef4aa3616,01,A5EB03E22B52F6A0E040640A040252AD,DESA LUMENENG,DE,,TD64059591,,,,,,
ff808081504af038015060bf1de96d6f,04,A5EB03E2332CF6A0E040640A040252AD,PASIANG,DE,,TD83043937,,,,,,
ff808081504af038015061bc9e837ba1,04,A5EB03E23325F6A0E040640A040252AD,KALIMBUA,DE,,TD8304772,,,,,,
ff808081504af038015061c8a7417c1f,04,A5EB03E23321F6A0E040640A040252AD,ARJOSARI,DE,,TD83045717,,,,,,
ff808081504af03801506204b17b7eb4,04,A5EB03E2332DF6A0E040640A040252AD,MOMBI,DE,,TD83046737,,,,,,
ff808081506bb8b701506f6732b7492a,05,A5EB03E224B0F6A0E040640A040252AD,SUNGAI KUMPAI,DE,,TD66019257,,,,,,
8ae48287507e1e3b01507ea6ac9e1122,05,A5EB03E2300AF6A0E040640A040252AD,TANJUNG HARAPAN,DE,,TD59088799,,,,,,
ff808081506af40b015084f5cd513014,04,A5EB03E230F8F6A0E040640A040252AD,TALASTALAS,DE,,TD72073365,,,,,,
ff80808150cca61f0150d15a93f11825,05,A5EB03E23012F6A0E040640A040252AD,LABUHAN RATU,DE,,TD59084199,,,,,,
8ae4828751189c41015118cb46881544,04,A5EB03E230FEF6A0E040640A040252AD,BIROBULI SELATAN,DE,,TD72719459,,,,,,
8ae4828751189c41015118d3001819f0,04,ff8080814b224047014b3380cc7462ec,TALISE,DE,,TD72716505,,,,,,
8ae4828751189c41015118dd5d682057,04,ff8080814b224047014b3380489e629e,PALUPI,DE,,TD72712341,,,,,,
ff8080815133783a015139c95a345a0b,09,8ae482894b35667f014b38a3bbec1c3b,WISAGANYA,DE,,TD80084445,,,,,,
ff8080815123bf7a01513c0aecd42182,09,8ae482894b35667f014b389c2017187a,ISAIMA,DE,,TD80081189,,,,,,
8ae48287517b137a01517b1fc8f200a0,04,A5EB03E23271F6A0E040640A040252AD,DESA MALINO,DE,,TD72081827,,,,,,
8ae48287517b137a01517b2e43f50383,04,A5EB03E23361F6A0E040640A040252AD,OGOBAYAS,DE,,TD72089011,,,,,,
8ae4828751c8f5780151ccaf7df61a6a,11,8ae4828751c8f5780151cc8800f61284,KABUNO,DE,,TD79087446,,,,,,
8ae48288537488cf01539d0973310bc2,04,A5EB03E230EEF6A0E040640A040252AD,LEOK 1,DE,,TD72058777,,,,,,
8ae4828753df6f340153ea66551b043d,13,A5EB03E23062F6A0E040640A040252AD,MADDI,DE,,TD51031051,,,,,,
8ae4828557e51ca00157e5d07ae757c6,04,A5EB03E239B0F6A0E040640A040252AD,LAHA,DE,,TD78714151,,,,,,
8ae4828557e51ca00157e5efc26c62be,04,A5EB03E2340DF6A0E040640A040252AD,LAYENI,DE,,TD78019119,,,,,,
8ae482865aa14d85015aa22cb2764e5b,03,A5EB03E22D14F6A0E040640A040252AD,SUKAHERANG,DE,,TD6111361,,,,,,
8ae482865aa14d85015aa22e30324e6e,03,A5EB03E23206F6A0E040640A040252AD,CIPAINGEUN,DE,,TD61113997,,,,,,
8ae482865aa14d85015aa2590ef35d16,03,A5EB03E22D22F6A0E040640A040252AD,LINGGAJATI,DE,,TD61114645,,,,,,
8ae482865aa14d85015aa25bd9a25fa0,03,A5EB03E2320AF6A0E040640A040252AD,CILOLOHAN,DE,,TD61113124,,,,,,
8ae482875acac912015acb4ec2bb24b4,01,A5EB03E22957F6A0E040640A040252AD,CONDONGSARI,DE,,TD64225034,,,,,,
8ae482875acac912015acb6091aa2654,01,A5EB03E2295DF6A0E040640A040252AD,BRONDONG,DE,,TD6422169,,,,,,
8ae482875acac912015acb67adb92787,01,A5EB03E22953F6A0E040640A040252AD,JATIKONTAL,DE,,TD64226597,,,,,,
8ae482875acac912015acbbb686e42b4,01,A5EB03E22956F6A0E040640A040252AD,SINDURJAN,DE,,TD64225148,,,,,,
8ae482875acac912015acbd3018e4e18,01,A5EB03E22952F6A0E040640A040252AD,WERO,DE,,TD64221076,,,,,,
8ae482875acac912015acc1396eb72a9,01,A5EB03E22959F6A0E040640A040252AD,TURSINO,DE,,TD64229280,,,,,,
8ae482865acac92a015acf78a210526b,01,A5EB03E22980F6A0E040640A040252AD,PUCANG,DE,,TD64193631,,,,,,
8ae482865acac92a015acf7d10325505,01,A5EB03E22974F6A0E040640A040252AD,MRANGGEN,DE,,TD64199086,,,,,,
8ae482865acac92a015acf7dd08f556a,01,A5EB03E22974F6A0E040640A040252AD,NGABLAK,DE,,TD64199090,,,,,,
8ae482865acac92a015acf827c0e5785,01,A5EB03E22981F6A0E040640A040252AD,KLOPO,DE,,TD64199697,,,,,,
8ae482865acac92a015acf893ec75b6a,01,A5EB03E2297BF6A0E040640A040252AD,TEMANGGAL,DE,,TD64196958,,,,,,
8ae482a65ad6c808015ada4c61a07020,05,ff8080814cb1f8aa014cb6e9ecec3954,PASAR KRUI,DE,,TD59131273,,,,,,
8ae482a65ad6c808015ada4ce4767141,05,ff8080814cb1f8aa014cb6e9ecec3954,WAY REDAK,DE,,TD59134652,,,,,,
8ae482a65ad6c808015ada4e29be74e9,05,ff8080814cb1f8aa014cb6e9ecec3954,SERAI,DE,,TD59137972,,,,,,
8ae482a55adcceb9015ae94d8a7d3387,01,A5EB03E22B99F6A0E040640A040252AD,PATIHAN,DE,,TD6426221,,,,,,
8ae482a55adcceb9015ae95546104230,01,A5EB03E22BA1F6A0E040640A040252AD,KATELAN,DE,,TD64261747,,,,,,
8ae482875af275d6015af3a36b4c240f,12,A5EB03E2354DF6A0E040640A040252AD,DESA SUNGAI LANGSAT,DE,,TD53129207,,,,,,
8ae482875af275d6015af3aa35f127be,12,ff80808144245ed8014428ceae9c3a99,DESA MUARO TIU MAKMUR,DE,,TD53128196,,,,,,
8ae482875af275d6015af3aa797727f6,12,ff80808144245ed8014428ceae9c3a99,DESA MUARA PETAI,DE,,TD53128349,,,,,,
8ae482875af275d6015af3acbbdd2a14,12,8ae482894cb13adb014cb1c51b932a27,DESA LOGAS,DE,,TD53124458,,,,,,
8ae482875af275d6015af3ad60ba2aac,12,8ae482894cb13adb014cb1c51b932a27,DESA PERHENTIAN LUAS,DE,,TD53124,,,,,,
8ae482875af275d6015af3ae0afc2bba,12,8ae482894cb13adb014cb1c51b932a27,DESA TERATAK RENDAH,DE,,TD53129385,,,,,,
8ae482875af275d6015af3b0d34c30a9,12,ff80808144245ed8014428cf2c923ac6,DESA KOTO SENTAJO,DE,,TD53122587,,,,,,
8ae482875af275d6015af3b1479031bb,12,ff80808144245ed8014428cf2c923ac6,DESA MUARO SENTAJO,DE,,TD53126688,,,,,,
8ae482875af275d6015af3b2d6063454,12,ff80808144245ed8014428cf2c923ac6,BERINGIN JAYA,DE,,TD53121024,,,,,,
8ae482875af275d6015af3b5c93439be,12,ff80808144245ed8014428cf2c923ac6,DESA MARSAWA,DE,,TD53127933,,,,,,
8ae482875af275d6015af3b616a33a22,12,ff80808144245ed8014428cf2c923ac6,DESA LANGSAT HULU,DE,,TD53122662,,,,,,
8ae482875af275d6015af3b685fa3b3d,12,ff80808144245ed8014428cf2c923ac6,DESA MUARA LANGSAT,DE,,TD53129333,,,,,,
8ae482875af275d6015af3b6f7c83c33,12,ff80808144245ed8014428cf2c923ac6,DESA GERINGGING JAYA,DE,,TD53127083,,,,,,
8ae482875af275d6015af3b9742d409e,12,8ae482894cb13adb014cb1c51b932a27,DESA GIRI SAKO,DE,,TD53128119,,,,,,
8ae482875af275d6015af3b9b5f440f5,12,8ae482894cb13adb014cb1c51b932a27,DESA HULU TESO,DE,,TD53126803,,,,,,
8ae482875af275d6015af3ba5129420b,12,8ae482894cb13adb014cb1c51b932a27,DESA KUANTAN SAKO,DE,,TD53125546,,,,,,
8ae482875af275d6015af3bb1c48442b,12,8ae482894cb13adb014cb1c51b932a27,DESA SIKIJANG,DE,,TD53124880,,,,,,
8ae482875af275d6015af3c0ccd84e83,12,A5EB03E22778F6A0E040640A040252AD,DESA MUARA BAHAN,DE,,TD5312224,,,,,,
8ae482875af275d6015af3c21d4a5240,12,A5EB03E22778F6A0E040640A040252AD,DESA SIMPANG RAYA,DE,,TD53128996,,,,,,
8ae482875af275d6015af3c2ec205470,12,A5EB03E22778F6A0E040640A040252AD,DESA SUNGAI BULUH,DE,,TD53124105,,,,,,
ff808081504af03801505a88634676bb,04,A5EB03E230DFF6A0E040640A040252AD,SEJAHTERA,DE,,TD72103478,,,,,,
ff808081504af03801505a911b617782,04,ff8080814b224047014b337d26c45f94,BULILI,DE,,TD72101241,,,,,,
ff808081504af03801505a95c31b7803,04,ff8080814b224047014b337e9c26614a,KALUKUTINGGU,DE,,TD72101519,,,,,,
8ae48287505f6a5d01506022fdad1929,04,ff8080814b224047014b34cc3bb102e5,PENAMBULAI,DE,,TD78058921,,,,,,
ff808081504af038015060445e725daf,06,A5EB03E223F4F6A0E040640A040252AD,HELVETIA,DE,,TD52011404,,,,,,
ff808081504af038015061bd15c27ba2,04,A5EB03E23325F6A0E040640A040252AD,JAMBU MALEA,DE,,TD8304307,,,,,,
ff808081506bb8b701506f681f4e495d,05,A5EB03E224B0F6A0E040640A040252AD,PEDADA,DE,,TD66012480,,,,,,
ff808081506bb8b701507ea0dd9d08b2,05,A5EB03E224C1F6A0E040640A040252AD,KUALA SECAPAH,DE,,TD66044538,,,,,,
8ae48287507e1e3b01507ebeceb61876,05,A5EB03E2300AF6A0E040640A040252AD,TRISINAR,DE,,TD59081209,,,,,,
8ae48287507e1e3b01507ec077b518d9,05,A5EB03E2300AF6A0E040640A040252AD,GEDUNG WANI TIMUR,DE,,TD59088356,,,,,,
ff808081506bb8b7015083a15f7555a2,09,8ae482894b35667f014b38e27b0e3f7a,KAMPUNG WARITOP,DE,,TD8013199,,,,,,
ff80808150ae3f670150b2e4ef5d3277,11,ff8080814b224047014b34a40b885ac1,BULOTADAA BARAT,DE,,TD71713019,,,,,,
ff80808150ae3f670150b2e535c332a4,11,ff8080814b224047014b34a40b885ac1,BULOTADAA TIMUR,DE,,TD7171830,,,,,,
8ae4828751189c41015118c8926d1344,04,A5EB03E23736F6A0E040640A040252AD,BESUSU TENGAH,DE,,TD72718409,,,,,,
8ae4828751189c41015118cfa19617fd,04,A5EB03E230FDF6A0E040640A040252AD,KAMONJI,DE,,TD72712493,,,,,,
8ae48287511e3ed50151322793572df0,08,A5EB03E22C17F6A0E040640A040252AD,PEMATANG,DE,,TD68076030,,,,,,
8ae48287511e3ed50151322a207e2eef,08,A5EB03E22C17F6A0E040640A040252AD,HABAU,DE,,TD68073223,,,,,,
8ae48287511e3ed50151322c25822fc1,08,A5EB03E22C17F6A0E040640A040252AD,HABAU HULU,DE,,TD68078624,,,,,,
8ae48287511e3ed50151322d59a0301c,08,A5EB03E22C17F6A0E040640A040252AD,SUNGAI HANYAR,DE,,TD68077131,,,,,,
8ae48287511e3ed50151323d097033be,08,A5EB03E22C1CF6A0E040640A040252AD,TANJUNG,DE,,TD68071606,,,,,,
ff8080815133783a01513963b017574b,09,A5EB03E239BBF6A0E040640A040252AD,HULEKAMA,DE,,TD80082652,,,,,,
ff8080815133783a015139796bd757a0,09,8ae482894b35667f014b389820de16c7,HEALEKMA,DE,,TD80085540,,,,,,
ff8080815133783a015139bce8c1592d,09,8ae482894b35667f014b389868ed16dd,WELEKMA,DE,,TD80087162,,,,,,
ff8080815133783a015139c6ba4c59f5,09,8ae482894b35667f014b38a3bbec1c3b,PAREMA,DE,,TD80085826,,,,,,
ff8080815133783a015139e918585b3d,09,8ae482894b35667f014b38997f3e17a1,HULUAIMA,DE,,TD80085483,,,,,,
ff8080815133783a015139f4cd215b83,09,8ae482894b35667f014b389bd7d4185f,YUMUGIMA,DE,,TD80089689,,,,,,
ff8080815133783a015139f57beb5b97,09,8ae482894b35667f014b389bd7d4185f,SEKAN,DE,,TD80083511,,,,,,
8ae4829d513cb45f01513d0338d03427,09,8ae482894b35667f014b38a0fba21b3a,HOLKIMA,DE,,TD80088058,,,,,,
8ae4829d513cb45f01513d03eba53470,09,8ae482894b35667f014b38a0fba21b3a,SEKOM,DE,,TD80086674,,,,,,
8ae4829d513cb45f01513d052b1a3588,09,8ae482894b35667f014b38a0fba21b3a,SILAMIK,DE,,TD80083152,,,,,,
8ae4829d513cb45f01513d1d631f3b8c,09,A5EB03E23304F6A0E040640A040252AD,NINABUA,DE,,TD80088189,,,,,,
8ae4829d513cb45f01513d1dc0e03ba0,09,A5EB03E23304F6A0E040640A040252AD,HELALUWA,DE,,TD80087680,,,,,,
8ae48287517b137a01517b2d1c120312,04,A5EB03E23361F6A0E040640A040252AD,MENSUNG,DE,,TD72084039,,,,,,
8ae48287517b137a01517b2f943003ec,04,A5EB03E23361F6A0E040640A040252AD,SUMBER AGUNG,DE,,TD72087845,,,,,,
8ae48287517b137a01517b35c8df060b,04,A5EB03E23735F6A0E040640A040252AD,SALUM PENGUT,DE,,TD72087095,,,,,,
8ae48287517b137a01517b374db00752,04,ff8080814b224047014b337640e05562,BOBALO,DE,,TD72083043,,,,,,
8ae48287517b137a01517b4191b00b98,04,ff8080814b224047014b3375bdbd54bc,JONO KALORA,DE,,TD72081159,,,,,,
8ae4828751c8f5780151ccad6f7f1a29,11,ff8080814cb7fa40014cc0fa70971823,WAIKADAI SULA,DE,,TD79086451,,,,,,
8ae4828751c8f5780151ccae36301a3f,11,8ae4828751c8f5780151cc8800f61284,TABONA,DE,,TD79085236,,,,,,
8ae4828751c8f5780151ccb0302c1a72,11,8ae4828751c8f5780151cc87ce50126c,PENCADU,DE,,TD79082943,,,,,,
8ae4828751c8f5780151ccb162111a93,11,8ae4828751c8f5780151cc87ce50126c,GALEBO,DE,,TD79085703,,,,,,
ff80808152eed25301530b275bc832b9,04,A5EB03E2381DF6A0E040640A040252AD,TAOU,DE,,TD7408868,,,,,,
8ae4828853e9ef7e0153f37694161bf6,13,A5EB03E22F79F6A0E040640A040252AD,ALUE,DE,,TD51034307,,,,,,
8ae4828853e9ef7e0153f3b3131d72ec,13,ff8080814aed4dab014b060a19e30f7d,LEUPE,DE,,TD51035599,,,,,,
8ae4828853e9ef7e0153f3c0dbae0941,13,A5EB03E22F78F6A0E040640A040252AD,TEUPIN RUSEP,DE,,TD51036142,,,,,,
8ae4828853e9ef7e0153f3d4647a2a66,13,A5EB03E23059F6A0E040640A040252AD,PUCOK ALUE,DE,,TD51033169,,,,,,
8ae4828853e9ef7e0153f3dbdfbe39ab,13,A5EB03E23056F6A0E040640A040252AD,MATANG JANENG,DE,,TD51035336,,,,,,
8ae4829d56c1ff500156cf96823629e1,04,A5EB03E232E6F6A0E040640A040252AD,AMBON KEC. NUSANIWE,DE,,TD78058326,,,,,,
8ae4828756ffab52015703085cce7587,09,A5EB03E237ADF6A0E040640A040252AD,KIKI,DE,,TD80148363,,,,,,
8ae4828557e51ca00157e5d28583584e,04,A5EB03E239B0F6A0E040640A040252AD,RUMAH TIGA,DE,,TD78714054,,,,,,
8ae4828557e51ca00157e5d3dba05899,04,A5EB03E239B0F6A0E040640A040252AD,HUNUTH,DE,,TD7871201,,,,,,
8ae4828557e51ca00157e5ef10ce62a0,04,A5EB03E2340DF6A0E040640A040252AD,SIFLURU,DE,,TD7801542,,,,,,
